INV,CODEX,concepta,REGESTUM,LITTERAE,CONCEPTUM,locR,locI,locA
2003,IINN,2,I,LAT,I,3,34,341
2006,IIIINNNN,4,N,LAT,N,1,110,1104
2006,IIIINNNN,4,I,LAT,I,1,110,1104
2006,IIIINNNN,4,N,LAT,N,1,110,1104
2006,IIIINNNN,4,I,LAT,I,1,110,1104
2013,NN,1,N,LAT,N,1,17,1715
2014,IINN,2,N,LAT,N,1,17,1718
2014,IINN,2,I,LAT,I,1,17,1718
2016,NN,1,N,LAT,N,1,18,180
2017,IINNXX,3,I,LAT,I,1,18,187
2017,IINNXX,3,I,LAT,NUM?,1,18,187
2017,IINNXX,3,N,LAT,N,1,18,187
2021,NNNN,2,N,LAT,N,1,18,180
2021,NNNN,2,N,LAT,N,1,18,180
2023,NN,1,N,LAT,N,1,18,1814
2024,NN,1,N,LAT,N,1,17,1715
2037,IIIINN,3,N,LAT,N,extra moe0ia,extra moe0ia0,extra moe0ia00
2037,IIIINN,3,I,LAT,I,extra moe0ia,extra moe0ia0,extra moe0ia00
2037,IIIINN,3,I,LAT,I,extra moe0ia,extra moe0ia0,extra moe0ia00
2070,NN,1,N,LAT,N,1,110,1104
2071,II,1,I,LAT,I,1,18,1815
2074,NNXX,2,X,LAT,NUM,2,25,253
2074,NNXX,2,I,LAT,N?,2,25,253
2076,II,1,I,LAT,N?,1,18,1810
2082,NNIi,2,I,LAT,N?,1,18,182
2082,NNIi,2,i,GRA,I,1,18,182
2084,IINN,2,I,LAT,I,1,18,1810
2084,IINN,2,I,LAT,N?,1,18,1810
2085,IINN,2,I,LAT,N?,1,18,1810
2085,IINN,2,I,LAT,I,1,18,1810
2091,...II,2,...,\N,...,1,18,182
2091,...II,2,I,LAT,I,1,18,182
2101,II,1,I,LAT,I,1,16,160
2114,NNNN,2,N,LAT,N,3,34,340
2114,NNNN,2,I,LAT,N?,3,34,340
2125,NN,1,N,LAT,N,1,18,1818
2145,NNNN,2,N,LAT,N,1,18,180
2145,NNNN,2,N,LAT,N,1,18,180
2146,NN,1,N,LAT,N,1,18,180
2147,NN,1,N,LAT,N,1,18,180
2161,IiXx,2,i,GRA,I,1,18,180
2161,IiXx,2,i,GRA,NUM?,1,18,180
2163,IiNn,2,i,GRA,N?,1,18,180
2163,IiNn,2,i,GRA,I,1,18,180
2164,IiNn,2,i,GRA,N?,1,18,180
2164,IiNn,2,i,GRA,I,1,18,180
2165,NNXX,2,N,LAT,N,1,16,162
2165,NNXX,2,X,LAT,NUM,1,16,162
2171,NN,1,N,LAT,N,1,17,1719
2177,XxXx,2,i,GRA,NUM?,1,18,180
2177,XxXx,2,i,GRA,NUM?,1,18,180
2195,II,1,I,LAT,I,1,110,1108
2200,II,1,I,LAT,I,3,31,311
2210,XX,1,X,LAT,NUM,1,18,1815
2218,CCII,2,I,LAT,I,2,21,219
2218,CCII,2,C,LAT,C,2,21,219
2225,PP,1,P,LAT,P,2,21,219
2229,NN,1,N,LAT,N,2,21,216
2230,...NNNNNN,4,N,LAT,N,1,19,1912
2230,...NNNNNN,4,...,\N,...,1,19,1912
2230,...NNNNNN,4,I,LAT,N?,1,19,1912
2230,...NNNNNN,4,N,LAT,N,1,19,1912
2248,NNNNPP,3,N,LAT,N,1,19,1912
2248,NNNNPP,3,I,LAT,P?,1,19,1912
2248,NNNNPP,3,N,LAT,N,1,19,1912
2250,PPNn,2,n,GRA,N,1,18,180
2250,PPNn,2,p,GRA,P,1,18,180
2260,NNNnNn,3,n,GRA,N,1,19,1913
2260,NNNnNn,3,n,GRA,N,1,19,1913
2260,NNNnNn,3,N,LAT,N,1,19,1913
2289,NN,1,N,LAT,N,2,24,244
2292,IINN,2,N,LAT,N,2,24,2413
2292,IINN,2,I,LAT,I,2,24,2413
2298,NN,1,N,LAT,N,1,19,1911
2299,IINN,2,I,LAT,I,1,19,1912
2299,IINN,2,N,LAT,N,1,19,1912
2300,NN,1,N,LAT,N,1,19,1913
2301,NNNN,2,I,LAT,N?,1,19,193
2301,NNNN,2,N,LAT,N,1,19,193
2305,NN,1,I,LAT,N?,1,19,1912
2312,IIIINN,3,N,LAT,N,1,19,1912
2312,IIIINN,3,I,LAT,I,1,19,1912
2312,IIIINN,3,I,LAT,I,1,19,1912
2319,II,1,I,LAT,I,1,19,198
2327,IINN,2,I,LAT,I,1,19,199
2327,IINN,2,I,LAT,N?,1,19,199
2330,NN,1,N,LAT,N,2,211,2111
2331,NN,1,N,LAT,N,1,19,1912
2333,NN,1,N,LAT,N,2,23,234
2334,NN,1,I,LAT,N?,1,19,1912
2335,IINN,2,I,LAT,N?,1,19,1912
2335,IINN,2,I,LAT,I,1,19,1912
2342,NNNn,2,N,LAT,N,1,19,1912
2342,NNNn,2,i,GRA,N?,1,19,1912
2352,NN,1,N,LAT,N,0,00,000
2357,Xx,1,i,GRA,NUM?,1,19,198
2364,II,1,I,LAT,I,0,00,000
2375,XX,1,X,LAT,NUM,1,19,196
2432,NNNN,2,N,LAT,N,4,40,400
2432,NNNN,2,N,LAT,N,4,40,400
2433,IINN,2,N,LAT,N,4,40,400
2433,IINN,2,I,LAT,I,4,40,400
2460,IIXX,2,I,LAT,NUM?,4,414,4140
2460,IIXX,2,I,LAT,I,4,414,4140
2474,IINNXx,3,S,\N,S,4,417,4170
2474,IINNXx,3,i,GRA,NUM?,4,417,4170
2474,IINNXx,3,N,LAT,N,4,417,4170
2478,NN,1,N,LAT,N,4,415,4150
2503,XXXXXX,3,X,LAT,NUM,2,28,280
2503,XXXXXX,3,X,LAT,NUM,2,28,280
2503,XXXXXX,3,X,LAT,NUM,2,28,280
2534,NN,1,I,LAT,N?,6,616,61632
2544,XXXx,2,X,LAT,NUM,6,616,61635
2544,XXXx,2,i,GRA,NUM?,6,616,61635
2548,NNIiNn,3,N,LAT,N,6,616,61630
2548,NNIiNn,3,n,GRA,N,6,616,61630
2548,NNIiNn,3,i,GRA,I,6,616,61630
2549,NNNN,2,N,LAT,N,6,616,61630
2549,NNNN,2,N,LAT,N,6,616,61630
2550,NNNN,2,N,LAT,N,6,616,61630
2550,NNNN,2,N,LAT,N,6,616,61630
2553,NN,1,N,LAT,N,0,00,000
2554,NN,1,N,LAT,N,0,00,000
2555,IINN,2,I,LAT,I,6,616,61626
2555,IINN,2,N,LAT,N,6,616,61626
2562,IIIINNXX,4,X,LAT,NUM,0,00,000
2562,IIIINNXX,4,I,LAT,I,0,00,000
2562,IIIINNXX,4,N,LAT,N,0,00,000
2562,IIIINNXX,4,N,LAT,N,0,00,000
2572,NnXx,2,n,GRA,N,0,00,000
2572,NnXx,2,x,GRA,NUM,0,00,000
2574,NnNn,2,i,GRA,N?,0,00,000
2574,NnNn,2,i,GRA,N?,0,00,000
2675,Ii,1,i,GRA,I,2,28,286
2683,XXNn,2,X,LAT,NUM,1,114,1145
2683,XXNn,2,n,GRA,N,1,114,1145
2684,XXXX,2,X,LAT,NUM,1,114,1145
2684,XXXX,2,X,LAT,NUM,1,114,1145
2685,IiIi,2,i,GRA,I,1,114,1145
2685,IiIi,2,i,GRA,I,1,114,1145
2712,SS,1,S,\N,S,1,114,1147
2758,NNNn,2,N,LAT,N,1,120,1205
2758,NNNn,2,n,GRA,N,1,120,1205
2767,Nn,1,n,GRA,N,1,117,1172
2799,IiNnXx,3,n,GRA,N,7,716,7160
2799,IiNnXx,3,i,GRA,I,7,716,7160
2799,IiNnXx,3,i,GRA,NUM?,7,716,7160
2808,NNXXXX,3,I,LAT,NUM?,1,111,11117
2808,NNXXXX,3,X,LAT,NUM,1,111,11117
2808,NNXXXX,3,N,LAT,N,1,111,11117
2813,IiIi,2,i,GRA,I,1,112,1127
2813,IiIi,2,i,GRA,I,1,112,1127
2857,PP,1,P,LAT,P,1,121,1212
2858,Ii,1,i,GRA,I,1,121,1212
2859,NNNn,2,n,GRA,N,1,121,1212
2859,NNNn,2,I,LAT,N?,1,121,1212
2860,NNNN,2,N,LAT,N,1,121,1212
2860,NNNN,2,I,LAT,N?,1,121,1212
2861,IiXx,2,i,GRA,I,1,121,1212
2861,IiXx,2,x,GRA,NUM,1,121,1212
2863,NNNNXX,3,X,LAT,NUM,1,111,11116
2863,NNNNXX,3,N,LAT,N,1,111,11116
2863,NNNNXX,3,N,LAT,N,1,111,11116
2864,NNPP,2,P,LAT,P,1,111,11116
2864,NNPP,2,N,LAT,N,1,111,11116
2867,XXXXIi,3,X,LAT,NUM,7,716,71617
2867,XXXXIi,3,i,GRA,I,7,716,71617
2867,XXXXIi,3,X,LAT,NUM,7,716,71617
2868,...XXIiNnNn,5,...,\N,...,7,716,71617
2868,...XXIiNnNn,5,I,LAT,NUM?,7,716,71617
2868,...XXIiNnNn,5,n,GRA,N,7,716,71617
2868,...XXIiNnNn,5,i,GRA,I,7,716,71617
2868,...XXIiNnNn,5,n,GRA,N,7,716,71617
2869,Ii,1,i,GRA,I,7,716,71617
2870,XXXx,2,X,LAT,NUM,7,716,71617
2870,XXXx,2,x,GRA,NUM,7,716,71617
2873,IiXx,2,i,GRA,I,7,716,71617
2873,IiXx,2,x,GRA,NUM,7,716,71617
2888,IINN,2,I,LAT,N?,0,00,000
2888,IINN,2,I,LAT,I,0,00,000
2889,NnNn,2,n,GRA,N,1,112,1128
2889,NnNn,2,n,GRA,N,1,112,1128
2890,NN,1,N,LAT,N,0,00,000
2893,Nn,1,n,GRA,N,0,00,000
2898,Ii,1,i,GRA,I,0,00,000
2899,Nn,1,n,GRA,N,0,00,000
2900,Nn,1,n,GRA,N,0,00,000
2901,NnNn,2,i,GRA,N?,0,00,000
2901,NnNn,2,n,GRA,N,0,00,000
2902,IiIiNn,3,i,GRA,I,0,00,000
2902,IiIiNn,3,i,GRA,I,0,00,000
2902,IiIiNn,3,i,GRA,N?,0,00,000
2905,...Nn,2,n,GRA,N,0,00,000
2905,...Nn,2,...,\N,...,0,00,000
2906,IiNn,2,i,GRA,I,0,00,000
2906,IiNn,2,i,GRA,N?,0,00,000
2909,NNIi,2,N,LAT,N,0,00,000
2909,NNIi,2,i,GRA,I,0,00,000
2910,NN,1,N,LAT,N,0,00,000
2911,Nn,1,n,GRA,N,0,00,000
2931,Xx,1,x,GRA,NUM,0,00,000
